run_id,config_hash,scientific_input_hash,source_tree_hash,record_type,source_path,fold_contract_hash,xgboost_model_set_sha256,dataset_sha256,calibration_protocol_sha256,method,primary_method,class_label,bin,bin_low,bin_high,n_samples,n_positive,bin_status,mean_predicted_probability,observed_frequency,observed_frequency_ci_low,observed_frequency_ci_high,absolute_gap,selection_source,selection_performed,outer_test_used_for_selection,n_folds,point_estimate_unit,confidence_interval_method,fold_variability_status,accuracy_oof,accuracy_ci_low,accuracy_ci_high,accuracy_bootstrap_std,accuracy_fold_mean,accuracy_fold_std,accuracy_fold_min,accuracy_fold_max,balanced_accuracy_oof,balanced_accuracy_ci_low,balanced_accuracy_ci_high,balanced_accuracy_bootstrap_std,balanced_accuracy_fold_mean,balanced_accuracy_fold_std,balanced_accuracy_fold_min,balanced_accuracy_fold_max,macro_f1_oof,macro_f1_ci_low,macro_f1_ci_high,macro_f1_bootstrap_std,macro_f1_fold_mean,macro_f1_fold_std,macro_f1_fold_min,macro_f1_fold_max,quadratic_weighted_kappa_oof,quadratic_weighted_kappa_ci_low,quadratic_weighted_kappa_ci_high,quadratic_weighted_kappa_bootstrap_std,quadratic_weighted_kappa_fold_mean,quadratic_weighted_kappa_fold_std,quadratic_weighted_kappa_fold_min,quadratic_weighted_kappa_fold_max,ordinal_mae_oof,ordinal_mae_ci_low,ordinal_mae_ci_high,ordinal_mae_bootstrap_std,ordinal_mae_fold_mean,ordinal_mae_fold_std,ordinal_mae_fold_min,ordinal_mae_fold_max,severe_error_rate_oof,severe_error_rate_ci_low,severe_error_rate_ci_high,severe_error_rate_bootstrap_std,severe_error_rate_fold_mean,severe_error_rate_fold_std,severe_error_rate_fold_min,severe_error_rate_fold_max,nll_log_loss_oof,nll_log_loss_ci_low,nll_log_loss_ci_high,nll_log_loss_bootstrap_std,nll_log_loss_fold_mean,nll_log_loss_fold_std,nll_log_loss_fold_min,nll_log_loss_fold_max,multiclass_brier_oof,multiclass_brier_ci_low,multiclass_brier_ci_high,multiclass_brier_bootstrap_std,multiclass_brier_fold_mean,multiclass_brier_fold_std,multiclass_brier_fold_min,multiclass_brier_fold_max,ece_confidence_oof,ece_confidence_ci_low,ece_confidence_ci_high,ece_confidence_bootstrap_std,ece_confidence_fold_mean,ece_confidence_fold_std,ece_confidence_fold_min,ece_confidence_fold_max,system_id,task_type,metric,point_estimate,ci_low,ci_high,bootstrap_std,n_resamples,n_valid,confidence_level,strata,seed,resample_hash,better_direction,domain_low,domain_high,comparison_id,system_a,system_b,estimate_a,estimate_b,raw_difference_a_minus_b,raw_difference_ci_low,raw_difference_ci_high,improvement_oriented_difference,improvement_ci_low,improvement_ci_high,primary_metric,primary_gate_comparison,gate_eligible,gate_triggered,method_order,class_order,n_bins,panel_metric_order,caption_warning
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,1.0,0.0,0.1,438.0,23.0,observed,0.0317878318267563,0.0525114155251141,0.0352428729495443,0.0775610702424876,0.0207235836983577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,2.0,0.1,0.2,189.0,19.0,observed,0.1498564769013874,0.1005291005291005,0.0653059431946854,0.151667414487693,0.0493273763722869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,3.0,0.2,0.3,185.0,25.0,observed,0.245202360805712,0.1351351351351351,0.0932363115513629,0.1918782981160875,0.1100672256705769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,4.0,0.3,0.4,135.0,22.0,observed,0.3517578505781615,0.1629629629629629,0.1101508716470416,0.2344253034166233,0.1887948876151985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,5.0,0.4,0.5,106.0,21.0,observed,0.4441453785236016,0.1981132075471698,0.1333889352628728,0.2839531076494123,0.2460321709764318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,6.0,0.5,0.6000000000000001,81.0,12.0,observed,0.5490444142157312,0.1481481481481481,0.0868270820995975,0.241331570612102,0.4008962660675831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,7.0,0.6000000000000001,0.7000000000000001,42.0,6.0,observed,0.6460708807663291,0.1428571428571428,0.0671596701596264,0.2784108947444477,0.5032137379091863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,8.0,0.7000000000000001,0.8,20.0,2.0,observed,0.7460562539092652,0.1,0.0278664812137682,0.3010336452284873,0.6460562539092652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,9.0,0.8,0.9,4.0,2.0,observed,0.8328642129902045,0.5,0.1500389891521494,0.8499610108478506,0.3328642129902045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,raw,False,4.0,10.0,0.9,1.0,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,1.0,0.0,0.1,934.0,9.0,observed,0.008660757822635,0.0096359743040685,0.0050776833232918,0.0182113903418445,0.0009752164814335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,2.0,0.1,0.2,30.0,2.0,observed,0.1460298108771937,0.0666666666666666,0.0184770237912703,0.2132345836261692,0.0793631442105271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,3.0,0.2,0.3,17.0,4.0,observed,0.2382850756149795,0.2352941176470588,0.0955504432208011,0.4726179811956498,0.0029909579679207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,4.0,0.3,0.4,5.0,1.0,observed,0.3446749872856384,0.2,0.0362241086324301,0.6244653702374747,0.1446749872856383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,5.0,0.4,0.5,15.0,9.0,observed,0.4603438071759473,0.6,0.357468301206246,0.8017550385865841,0.1396561928240526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,6.0,0.5,0.6000000000000001,16.0,11.0,observed,0.5670290976554968,0.6875,0.4440435583474066,0.8583535614521796,0.1204709023445032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,7.0,0.6000000000000001,0.7000000000000001,34.0,28.0,observed,0.6548270237887632,0.8235294117647058,0.6648626260015724,0.9165103095462768,0.1687023879759426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,8.0,0.7000000000000001,0.8,105.0,91.0,observed,0.7542129924231816,0.8666666666666667,0.7885649316986082,0.918886078553378,0.112453674243485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,9.0,0.8,0.9,44.0,39.0,observed,0.8341233455692023,0.8863636363636364,0.7602084758339172,0.950472193989075,0.052240290794434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,2.0,10.0,0.9,1.0,0.0,0.0,empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,1.0,0.0,0.1,3.0,0.0,observed,0.0962011194782563,0.0,5.551115123125783e-17,0.5614970317550454,0.0962011194782563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,2.0,0.1,0.2,86.0,10.0,observed,0.1621802791825984,0.1162790697674418,0.0644004582192871,0.200972111790701,0.0459012094151566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,reliability_bin,sigmoid_calibration/calibration_bins.csv,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,2c9293055f64114c63c8f85e652d94e838c84501a718eea6c3852de78ce4808b,sigmoid,True,3.0,3.0,0.2,0.3,77.0,10.0,observed,0.2413295403915739,0.1298701298701298,0.072098290062351,0.2228179468350352,0.111459410521444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
