formulation_id,repetition,metric,comparison,xgboost_raw_value,baseline_value,signed_arithmetic_difference,better_direction,inference
primary_three_class,3,multiclass_brier,xgboost_raw_minus_majority_baseline,0.3035675671218276,0.43729903536977494,-0.13373146824794735,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.3035675671218276,0.7266881028938906,-0.42312053577206304,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.3035675671218276,0.43729903536977494,-0.13373146824794735,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,nll_log_loss,xgboost_raw_minus_majority_baseline,0.56409648527048,7.880927429131723,-7.316830943861243,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.56409648527048,13.09624705135125,-12.53215056608077,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.56409648527048,7.880927429131723,-7.316830943861243,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,ordinal_mae,xgboost_raw_minus_majority_baseline,0.18971061093247588,0.21864951768488747,-0.02893890675241159,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.18971061093247588,0.3954983922829582,-0.2057877813504823,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.18971061093247588,0.21864951768488747,-0.02893890675241159,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.5213762161880169,0.0,0.5213762161880169,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.5213762161880169,-0.07737590542406547,0.5987521216120824,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.5213762161880169,0.0,0.5213762161880169,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.07604598317401895,0.10932475884244373,-0.033278775668424784,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.07604598317401895,0.1977491961414791,-0.12170321296746014,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,3,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.07604598317401895,0.10932475884244373,-0.033278775668424784,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ece_confidence,xgboost_raw_minus_majority_baseline,0.07432537939076281,0.2186495176848875,-0.1443241382941247,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ece_confidence,xgboost_raw_minus_stratified_baseline,0.07432537939076281,0.3987138263665595,-0.3243884469757967,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ece_confidence,xgboost_raw_minus_ordinal_median_baseline,0.07432537939076281,0.2186495176848875,-0.1443241382941247,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,macro_f1,xgboost_raw_minus_majority_baseline,0.6557154233502781,0.2924187725631769,0.3632966507871012,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,macro_f1,xgboost_raw_minus_stratified_baseline,0.6557154233502781,0.31906275065467155,0.33665267269560656,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,macro_f1,xgboost_raw_minus_ordinal_median_baseline,0.6557154233502781,0.2924187725631769,0.3632966507871012,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,multiclass_brier,xgboost_raw_minus_majority_baseline,0.3353724671328022,0.43729903536977494,-0.10192656823697271,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,multiclass_brier,xgboost_raw_minus_stratified_baseline,0.3353724671328022,0.797427652733119,-0.4620551856003168,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,multiclass_brier,xgboost_raw_minus_ordinal_median_baseline,0.3353724671328022,0.43729903536977494,-0.10192656823697271,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,nll_log_loss,xgboost_raw_minus_majority_baseline,0.6047860891910946,7.880927429131723,-7.2761413399406285,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,nll_log_loss,xgboost_raw_minus_stratified_baseline,0.6047860891910946,14.371102959004908,-13.766316869813814,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,nll_log_loss,xgboost_raw_minus_ordinal_median_baseline,0.6047860891910946,7.880927429131723,-7.2761413399406285,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ordinal_mae,xgboost_raw_minus_majority_baseline,0.21864951768488747,0.21864951768488747,0.0,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ordinal_mae,xgboost_raw_minus_stratified_baseline,0.21864951768488747,0.41479099678456594,-0.19614147909967847,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ordinal_mae,xgboost_raw_minus_ordinal_median_baseline,0.21864951768488747,0.21864951768488747,0.0,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,quadratic_weighted_kappa,xgboost_raw_minus_majority_baseline,0.5132124113801675,0.0,0.5132124113801675,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,quadratic_weighted_kappa,xgboost_raw_minus_stratified_baseline,0.5132124113801675,0.023492737581603418,0.48971967379856407,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,quadratic_weighted_kappa,xgboost_raw_minus_ordinal_median_baseline,0.5132124113801675,0.0,0.5132124113801675,higher,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ranked_probability_score,xgboost_raw_minus_majority_baseline,0.08328396353701285,0.10932475884244373,-0.02604079530543088,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ranked_probability_score,xgboost_raw_minus_stratified_baseline,0.08328396353701285,0.20739549839228297,-0.12411153485527011,lower,descriptive_matched_repetition_no_confidence_interval
primary_three_class,4,ranked_probability_score,xgboost_raw_minus_ordinal_median_baseline,0.08328396353701285,0.10932475884244373,-0.02604079530543088,lower,descriptive_matched_repetition_no_confidence_interval
