feature_set,model,fold,n_features,removed_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,adjacent_accuracy,severe_error_rate,nll_log_loss,multiclass_brier,ece_confidence
no_salary_hike_no_attrition_no_department_no_job_role,lightgbm,4,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.7833333333333333,0.5704974849711691,0.5571049358034564,0.7548229319383357,0.6004253056884635,0.7466932482721956,0.5704974849711691,0.7833333333333333,0.225,0.4736842105263157,0.9916666666666667,0.008333333333333333,0.8595925040551061,0.3841566732569823,0.1700254042085483
no_salary_hike_no_attrition_no_department_no_job_role,xgboost,4,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.7916666666666666,0.5742853637590479,0.5619417933309768,0.7602556851655472,0.6565656565656566,0.7660353535353537,0.5742853637590479,0.7916666666666666,0.21666666666666667,0.4814814814814815,0.9916666666666667,0.008333333333333333,0.5417247818920939,0.3235871475130688,0.0946384323139986
no_salary_hike_no_attrition_no_department_no_job_role,catboost,5,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8333333333333334,0.6436781609195402,0.5845820845820846,0.7820720945720946,0.5375438596491228,0.7384912280701754,0.6436781609195402,0.8333333333333334,0.16666666666666666,0.6423248882265276,1.0,0.0,0.47419224845078095,0.27696316250000746,0.05914708199651616
no_salary_hike_no_attrition_no_department_no_job_role,lightgbm,5,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8166666666666667,0.6085904416212946,0.5633195307108351,0.7664898205659075,0.5247273270581204,0.7224413566412671,0.6085904416212946,0.8166666666666667,0.18333333333333332,0.5932203389830508,1.0,0.0,0.6488079136038112,0.3235303333206808,0.13674197418642742
no_salary_hike_no_attrition_no_department_no_job_role,xgboost,5,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8166666666666667,0.6360153256704981,0.5804713804713805,0.773131313131313,0.5364874551971326,0.7361935483870968,0.6360153256704981,0.8166666666666667,0.18333333333333332,0.6212338593974175,1.0,0.0,0.4620900376435376,0.27743897941743967,0.0652956709265709
no_salary_hike_no_attrition_no_department_no_job_role,catboost,6,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8083333333333333,0.5910465819721717,0.5474465148378193,0.7589501380262251,0.5102345734349321,0.7155572986702526,0.5910465819721717,0.8083333333333333,0.2,0.5192604006163328,0.9916666666666667,0.008333333333333333,0.46136781531222604,0.2786179123098332,0.03434017049119589
no_salary_hike_no_attrition_no_department_no_job_role,lightgbm,6,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.8166666666666667,0.6410998761270993,0.6496728503196634,0.7956265253260267,0.7609606705351387,0.8124758220502901,0.6410998761270993,0.8166666666666667,0.19166666666666668,0.5652173913043478,0.9916666666666667,0.008333333333333333,0.6986067993958329,0.32221408713091093,0.14459074490668528
no_salary_hike_no_attrition_no_department_no_job_role,xgboost,6,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.7916666666666666,0.5896494108835306,0.5724954146761895,0.7589747531282681,0.6155768208399787,0.7497381711855396,0.5896494108835306,0.7916666666666666,0.21666666666666667,0.5036927621861151,0.9916666666666667,0.008333333333333333,0.4659141096199779,0.29645753951716997,0.07073006083567937
no_salary_hike_no_attrition_no_department_no_job_role,catboost,7,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.825,0.5975095785440613,0.5653367653367654,0.7776233376233377,0.5364873222016079,0.7354205318491033,0.5975095785440613,0.825,0.175,0.5994914176732358,1.0,0.0,0.4787673690124933,0.27809189264895895,0.06091078534449837
no_salary_hike_no_attrition_no_department_no_job_role,lightgbm,7,19,"Age, EmpDepartment, EmpJobRole, EmpLastSalaryHikePercent, Attrition",0.825,0.5846743295019157,0.5625668449197861,0.7769162210338681,0.5433333333333333,0.7350833333333333,0.5846743295019157,0.825,0.175,0.5855263157894737,1.0,0.0,0.8112617717956206,0.34365390796617606,0.1636713757177264
