system_id,v3_system_label,support_threshold,attribute,metric,gap_max_minus_min,minimum_group,minimum_value,maximum_group,maximum_value,eligible_group_count,declared_group_count,status,higher_value_is_better,maximum_gap_selection_scope,inference_scope
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,macro_f1,0.04294427084977215,Travel_Frequently,0.5825988700564972,Non-Travel,0.6255431409062694,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,balanced_accuracy,0.05616823358758849,Travel_Frequently,0.5872009420396517,Non-Travel,0.6433691756272402,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,quadratic_weighted_kappa,0.06434311906998946,Travel_Frequently,0.5054678007290401,Travel_Rarely,0.5698109197990295,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,ordinal_mae,0.055427768193725635,Travel_Rarely,0.23286052009456265,Travel_Frequently,0.2882882882882883,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,recall_class_2,0.11029411764705888,Travel_Rarely,0.8897058823529411,Non-Travel,1.0,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,recall_class_3,0.05474095796676448,Non-Travel,0.7634408602150538,Travel_Rarely,0.8181818181818182,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,recall_class_4,0.14030314807617567,Travel_Frequently,0.06451612903225806,Travel_Rarely,0.20481927710843373,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,multiclass_brier,0.061061848668194973,Travel_Rarely,0.321269413323506,Travel_Frequently,0.382331261991701,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,BusinessTravelFrequency,log_loss,0.09446120802176006,Non-Travel,0.5111887300809929,Travel_Frequently,0.6056499381027529,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,macro_f1,0.2929286848778374,Development,0.40826403326403327,Finance,0.7011927181418707,5,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,balanced_accuracy,0.24482406645153004,Development,0.4115522635259477,Research & Development,0.6563763299774777,3,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,quadratic_weighted_kappa,0.49778972441095115,Development,0.13063431479462018,Research & Development,0.6284240392055713,3,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,ordinal_mae,0.1507716660071231,Finance,0.14285714285714285,Development,0.29362880886426596,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,recall_class_2,0.7692307692307692,Development,0.23076923076923078,Finance,1.0,5,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,recall_class_3,0.07719298245614037,Human Resources,0.7894736842105263,Finance,0.8666666666666667,5,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,recall_class_4,0.11883116883116884,Sales,0.08571428571428572,Development,0.20454545454545456,3,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,multiclass_brier,0.19866783528013554,Finance,0.17381165204093857,Development,0.3724794873210741,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EmpDepartment,log_loss,0.2814333788427772,Finance,0.29626149576312844,Development,0.5776948746059056,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,macro_f1,0.045325816012090625,Technical Degree,0.5843588686725941,Marketing,0.6296846846846847,5,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,balanced_accuracy,0.05912378157425846,Technical Degree,0.5904761904761905,Marketing,0.649599972050449,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,quadratic_weighted_kappa,0.1336048868211226,Technical Degree,0.49622166246851385,Marketing,0.6298265492896364,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,ordinal_mae,0.10303030303030303,Other,0.19696969696969696,Technical Degree,0.3,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,recall_class_2,0.13218390804597702,Technical Degree,0.8333333333333334,Marketing,0.9655172413793104,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,recall_class_3,0.10357142857142854,Technical Degree,0.7714285714285715,Other,0.875,5,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,recall_class_4,0.05012531328320802,Marketing,0.14285714285714285,Life Sciences,0.19298245614035087,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,multiclass_brier,0.054225030513417705,Medical,0.3157115107389419,Technical Degree,0.3699365412523596,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,30,EducationBackground,log_loss,0.06201004927415066,Medical,0.5135334501402304,Technical Degree,0.5755434994143811,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,macro_f1,0.02920264352689972,30-39,0.6022950812971382,40-49,0.6314977248240379,4,5,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,balanced_accuracy,0.03950269335012058,30-39,0.6103856039669272,40-49,0.6498882973170478,4,5,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,quadratic_weighted_kappa,0.06645674322451767,30-39,0.536124031007752,50-59,0.6025807742322696,4,5,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,ordinal_mae,0.07169441158650933,50-59,0.19708029197080293,30-39,0.26877470355731226,4,5,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,recall_class_2,0.11384615384615382,18-29,0.8461538461538461,40-49,0.96,4,5,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,recall_class_3,0.10223136132492283,30-39,0.784366576819407,50-59,0.8865979381443299,4,5,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,recall_class_4,0.1285714285714286,50-59,0.07142857142857142,18-29,0.2,4,5,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,multiclass_brier,0.06586679053112143,50-59,0.2858216121081895,30-39,0.35168840263931095,4,5,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Age,log_loss,0.07029885471809394,50-59,0.4850478711823223,30-39,0.5553467259004162,4,5,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,macro_f1,0.04367509820096627,Male,0.5981939440577378,Female,0.6418690422587041,2,2,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,balanced_accuracy,0.03460866606361679,Male,0.6126389321160562,Female,0.647247598179673,2,2,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,quadratic_weighted_kappa,0.05443542950390956,Male,0.5364882013718214,Female,0.590923630875731,2,2,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,ordinal_mae,0.0521234119782214,Female,0.2168421052631579,Male,0.2689655172413793,2,2,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,recall_class_2,0.02924369747899158,Male,0.8907563025210085,Female,0.92,2,2,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,recall_class_3,0.05860553963705828,Male,0.7866666666666666,Female,0.8452722063037249,2,2,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,recall_class_4,0.01597676107480031,Male,0.16049382716049382,Female,0.17647058823529413,2,2,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,multiclass_brier,0.057338617534823055,Female,0.30021554361494857,Male,0.3575541611497716,2,2,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,Gender,log_loss,0.08413142856125971,Female,0.4888026588479833,Male,0.572934087409243,2,2,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,macro_f1,0.01081062914079034,Married,0.6124408583634678,Divorced,0.6232514875042582,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,balanced_accuracy,0.005201746889562209,Divorced,0.6239355678380069,Single,0.6291373147275691,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,quadratic_weighted_kappa,0.04654245714307492,Single,0.5326192794547224,Married,0.5791617365977973,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,ordinal_mae,0.02942319651741296,Divorced,0.23880597014925373,Single,0.2682291666666667,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,recall_class_2,0.06495969653864386,Divorced,0.8648648648648649,Single,0.9298245614035088,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,recall_class_3,0.013909508660303938,Single,0.8007246376811594,Divorced,0.8146341463414634,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,recall_class_4,0.035444947209653105,Single,0.1568627450980392,Divorced,0.19230769230769232,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,multiclass_brier,0.04785205681991883,Divorced,0.31064330674248897,Single,0.3584953635624078,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,MaritalStatus,log_loss,0.09544063218907228,Divorced,0.4829630178736982,Single,0.5784036500627705,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,macro_f1,0.04294427084977215,Travel_Frequently,0.5825988700564972,Non-Travel,0.6255431409062694,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,balanced_accuracy,0.05616823358758849,Travel_Frequently,0.5872009420396517,Non-Travel,0.6433691756272402,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,quadratic_weighted_kappa,0.06434311906998946,Travel_Frequently,0.5054678007290401,Travel_Rarely,0.5698109197990295,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,ordinal_mae,0.055427768193725635,Travel_Rarely,0.23286052009456265,Travel_Frequently,0.2882882882882883,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,recall_class_2,0.11029411764705888,Travel_Rarely,0.8897058823529411,Non-Travel,1.0,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,recall_class_3,0.05474095796676448,Non-Travel,0.7634408602150538,Travel_Rarely,0.8181818181818182,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,recall_class_4,0.14030314807617567,Travel_Frequently,0.06451612903225806,Travel_Rarely,0.20481927710843373,3,3,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,multiclass_brier,0.061061848668194973,Travel_Rarely,0.321269413323506,Travel_Frequently,0.382331261991701,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,BusinessTravelFrequency,log_loss,0.09446120802176006,Non-Travel,0.5111887300809929,Travel_Frequently,0.6056499381027529,3,3,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,macro_f1,0.23857159912716863,Development,0.40826403326403327,Research & Development,0.6468356323912019,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,balanced_accuracy,0.24482406645153004,Development,0.4115522635259477,Research & Development,0.6563763299774777,3,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,quadratic_weighted_kappa,0.49778972441095115,Development,0.13063431479462018,Research & Development,0.6284240392055713,3,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,ordinal_mae,0.06842773647820696,Sales,0.225201072386059,Development,0.29362880886426596,4,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,recall_class_2,0.7398190045248869,Development,0.23076923076923078,Research & Development,0.9705882352941176,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,recall_class_3,0.03522751100859722,Human Resources,0.7894736842105263,Sales,0.8247011952191236,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,recall_class_4,0.11883116883116884,Sales,0.08571428571428572,Development,0.20454545454545456,3,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,multiclass_brier,0.05093949341892917,Research & Development,0.32153999390214494,Development,0.3724794873210741,4,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EmpDepartment,log_loss,0.05649922954900355,Research & Development,0.5211956450569021,Development,0.5776948746059056,4,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,macro_f1,0.045325816012090625,Technical Degree,0.5843588686725941,Marketing,0.6296846846846847,5,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,balanced_accuracy,0.05912378157425846,Technical Degree,0.5904761904761905,Marketing,0.649599972050449,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,quadratic_weighted_kappa,0.1336048868211226,Technical Degree,0.49622166246851385,Marketing,0.6298265492896364,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,ordinal_mae,0.10303030303030303,Other,0.19696969696969696,Technical Degree,0.3,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,recall_class_2,0.13218390804597702,Technical Degree,0.8333333333333334,Marketing,0.9655172413793104,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,recall_class_3,0.10357142857142854,Technical Degree,0.7714285714285715,Other,0.875,5,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,recall_class_4,0.05012531328320802,Marketing,0.14285714285714285,Life Sciences,0.19298245614035087,4,6,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,multiclass_brier,0.054225030513417705,Medical,0.3157115107389419,Technical Degree,0.3699365412523596,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition,P1_LEAKAGE_CONTROLLED_COMPARATOR,50,EducationBackground,log_loss,0.06201004927415066,Medical,0.5135334501402304,Technical Degree,0.5755434994143811,5,6,estimable_descriptive_gap,False,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
no_salary_hike_no_attrition_no_department,P3_PRIMARY_LEAKAGE_AWARE,20,Age,macro_f1,0.030095260781099586,30-39,0.6068245998012708,40-49,0.6369198605823704,4,5,estimable_descriptive_gap,True,exploratory_all_cells_reported_no_selection_adjusted_single_winner_claim,descriptive_unless_primary_simultaneous_interval_is_joined
