system_id,support_threshold,attribute,metric,gap_max_minus_min,pointwise_ci_low,pointwise_ci_high,simultaneous_ci_low,simultaneous_ci_high,bootstrap_std,n_resamples,n_valid_cell_draws,n_complete_familywise_draws,familywise_critical_value,resample_hash,status,interval_scope,eligibility_scope,model_training_variability_included,claim_boundary
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,balanced_accuracy,0.05542418120765069,0.019687338648342483,0.13560432813896742,0.0,0.20758844621317338,0.029989199054937486,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,quadratic_weighted_kappa,0.07108687901959221,0.020694563815383774,0.2287585710384591,0.0,0.34723377541608996,0.05442423846451204,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,ordinal_mae,0.06133793367835921,0.021873491968411898,0.1440301883179339,0.0,0.21945494463437154,0.03116239226969279,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,recall_class_2,0.08823529411764708,0.05714285714285716,0.17647058823529416,0.0,0.24180735261006617,0.030266653154329668,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,recall_class_3,0.04558316612645985,0.013061142379069043,0.14713641779982062,0.0,0.22595990590797385,0.035549437011325596,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,recall_class_4,0.15235134084726001,0.060290439089989385,0.31035758847549894,0.0,0.47419533913713374,0.06343042322717281,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,multiclass_brier,0.061972260206472896,0.01925277839172212,0.14727379347930852,0.0,0.22748414454433313,0.03261980626782334,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,BusinessTravelFrequency,log_loss,0.08233961944534407,0.022573176377912143,0.22591466184764908,0.0,0.3489770707159688,0.052550075415970635,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,macro_f1,0.2711947056774643,0.16785317682407674,0.5067900844640282,0.0,0.7435161114735218,0.09308716902626106,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
no_salary_hike_no_attrition_no_department,20,EmpDepartment,balanced_accuracy,0.1599446279135549,0.058138135930458676,0.273771371961358,0.0,0.44092801958688316,0.055377436112986664,5000,5000,5000,5.073968955515337,d16aadb56f2dde124df62387447bb01ddf51236f7f9e9e01b6218e8f6265f646,exploratory_pointwise_and_familywise_intervals_available,exploratory_familywise_simultaneous_not_confirmatory,fixed_from_complete_oof_before_resampling,False,exploratory_simultaneous_interval_not_confirmatory_fairness_inference
