feature_set,model,fold,n_features,removed_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,adjacent_accuracy,severe_error_rate,nll_log_loss,multiclass_brier,ece_confidence
no_salary_hike_no_attrition_no_department,lightgbm,5,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6200846944948578,0.5916735594154949,0.7928728977116074,0.5661616161616162,0.7497348484848485,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5802861685214626,0.9916666666666667,0.008333333333333333,0.6297027369571663,0.28430523760990145,0.13638689644014365
no_salary_hike_no_attrition_no_department,xgboost,5,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.9916666666666667,0.008333333333333333,0.4398403625837901,0.2610722826430553,0.05578209807475412
no_salary_hike_no_attrition_no_department,catboost,6,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.825,0.6124218592458157,0.5719182597231378,0.7740035157108328,0.5364873222016079,0.7289811379097094,0.6124218592458157,0.825,0.175,0.6050156739811913,1.0,0.0,0.4595168931130674,0.27619649010400066,0.04804164785052208
no_salary_hike_no_attrition_no_department,lightgbm,6,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.9916666666666667,0.008333333333333333,0.7594043272991062,0.3121351118164049,0.15616065593923473
no_salary_hike_no_attrition_no_department,xgboost,6,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.8333333333333334,0.6299657188949385,0.584439240176945,0.7854410616705699,0.5455917874396136,0.7431838768115943,0.6299657188949385,0.8333333333333334,0.175,0.5830815709969789,0.9916666666666667,0.008333333333333333,0.46204490915282226,0.26972107589542954,0.04963412880897526
no_salary_hike_no_attrition_no_department,catboost,7,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.8333333333333334,0.6141762452107279,0.5761712167172228,0.7857305358948433,0.5426565067981474,0.74332138054684,0.6141762452107279,0.8333333333333334,0.16666666666666666,0.6248827758674587,1.0,0.0,0.4767179443127147,0.27923460398634653,0.05062913833626672
no_salary_hike_no_attrition_no_department,lightgbm,7,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.618007662835249,0.5848133848133849,0.7933976833976835,0.5550401978973408,0.7503942486085343,0.618007662835249,0.8416666666666667,0.15833333333333333,0.6376350921805467,1.0,0.0,0.686086438976784,0.29078857290345506,0.15317359525733798
no_salary_hike_no_attrition_no_department,xgboost,7,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.875,0.6590038314176245,0.6237666237666238,0.824946374946375,0.5921459492888065,0.7803416821273963,0.6590038314176245,0.875,0.125,0.7139224411951685,1.0,0.0,0.4398948946256124,0.24133198984821932,0.0908655889332295
no_salary_hike_no_attrition_no_department,catboost,8,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.7833333333333333,0.5398467432950191,0.5105105105105104,0.7381381381381381,0.48423005565862703,0.6978973407544835,0.5398467432950191,0.7833333333333333,0.225,0.4469167196439924,0.9916666666666667,0.008333333333333333,0.5428509265924207,0.319897897102089,0.08667149231383284
no_salary_hike_no_attrition_no_department,lightgbm,8,20,"Age, EmpDepartment, EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6051724137931035,0.5916735594154949,0.8001378549765648,0.5810738968633705,0.7642743221690591,0.6051724137931035,0.8416666666666667,0.16666666666666666,0.5770586350528677,0.9916666666666667,0.008333333333333333,0.7328011532529,0.2867550125433852,0.13871920272643484
