feature_set,model,fold,n_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,severe_error_rate,nll_log_loss,multiclass_brier
pre_evaluation_features_only,lightgbm,6,22,0.8333333333333334,0.6162532768703367,0.5824324324324325,0.7851238738738738,0.5521541950113379,0.7422052154195011,0.6162532768703367,0.8333333333333334,0.175,0.5687500000000001,0.008333333333333333,0.7907024976823218,0.2878017860993122
pre_evaluation_features_only,xgboost,6,22,0.85,0.6376285541439807,0.5953856295319709,0.7974027686222809,0.5584415584415584,0.750974025974026,0.6376285541439807,0.85,0.15833333333333333,0.6050156739811913,0.008333333333333333,0.45880282309504383,0.26349769596971545
pre_evaluation_features_only,catboost,7,22,0.8416666666666667,0.6308429118773946,0.5866037423414473,0.7936661698956781,0.548611111111111,0.7512152777777777,0.6308429118773946,0.8416666666666667,0.15833333333333333,0.6494464944649446,0.0,0.47391120679860316,0.27663278189287666
pre_evaluation_features_only,lightgbm,7,22,0.8666666666666667,0.6423371647509578,0.6136025876387796,0.8171059533175977,0.5877825877825877,0.7732683982683982,0.6423371647509578,0.8666666666666667,0.13333333333333333,0.6896217264791464,0.0,0.7552563030501538,0.2647284040892312
pre_evaluation_features_only,xgboost,7,22,0.8583333333333333,0.6385057471264367,0.611645792133597,0.8128499230938255,0.5873015873015873,0.7722222222222221,0.6385057471264367,0.8583333333333333,0.14166666666666666,0.6772151898734178,0.0,0.433354596082707,0.24335947515454284
pre_evaluation_features_only,catboost,8,22,0.8,0.5731800766283525,0.5395009954674461,0.7579107891727029,0.5096618357487923,0.720108695652174,0.5731800766283525,0.8,0.20833333333333334,0.5039804041641152,0.008333333333333333,0.5431222206401298,0.3164963931659106
pre_evaluation_features_only,lightgbm,8,22,0.8166666666666667,0.5936781609195402,0.591723874904653,0.7874380244088482,0.5931653302787323,0.762819778541428,0.5936781609195402,0.8166666666666667,0.18333333333333332,0.5962067910676048,0.0,0.8697056813656097,0.32278718902754827
pre_evaluation_features_only,xgboost,8,22,0.8416666666666667,0.5923371647509579,0.5881119214452548,0.7962605462605462,0.5915032679738562,0.761029411764706,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6132971506105833,0.0,0.5105786279326068,0.26737103507877064
pre_evaluation_features_only,catboost,9,22,0.8083333333333333,0.5898467432950191,0.5490147375393276,0.7626676602086437,0.513888888888889,0.7222222222222222,0.5898467432950191,0.8083333333333333,0.19166666666666668,0.5756457564575646,0.0,0.5859574717788737,0.3437895829554996
pre_evaluation_features_only,lightgbm,9,22,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,0.0,1.0678709672912632,0.32156787406811954
pre_evaluation_features_only,xgboost,9,22,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,0.0,0.5633352126884152,0.30091060699532
pre_evaluation_features_only,catboost,10,22,0.8333333333333334,0.6013409961685824,0.5739138036541656,0.7852543928665092,0.5493025493025493,0.7427489177489177,0.6013409961685824,0.8333333333333334,0.16666666666666666,0.6120271580989332,0.0,0.5138658197660777,0.2934014736393743
pre_evaluation_features_only,lightgbm,10,22,0.8333333333333334,0.6141762452107279,0.5971014492753622,0.796195652173913,0.5817869415807561,0.7628865979381444,0.6141762452107279,0.8333333333333334,0.16666666666666666,0.6297439062017895,0.0,0.7738523802755886,0.29582245026873116
pre_evaluation_features_only,xgboost,10,22,0.85,0.6218390804597701,0.6010752688172043,0.8048387096774193,0.5828282828282828,0.7651515151515152,0.6218390804597701,0.85,0.15,0.6523978113936273,0.0,0.4442396465382503,0.256630500715402
no_department,catboost,1,23,0.925,0.9246411483253588,0.9094882278302552,0.9270936134216833,0.8973262032085562,0.9309358288770053,0.9246411483253588,0.925,0.075,0.8638426626323752,0.0,0.17823620187750605,0.10008452087847546
no_department,lightgbm,1,23,0.9666666666666667,0.9848484848484849,0.9605020302694721,0.9678663713547434,0.9420289855072465,0.972463768115942,0.9848484848484849,0.9666666666666667,0.03333333333333333,0.9402985074626866,0.0,0.12494763566512411,0.047143860877072785
no_department,xgboost,1,23,0.9583333333333334,0.9592074592074592,0.9452867235526194,0.9593926965776677,0.9381074168797955,0.96383631713555,0.9592074592074592,0.9583333333333334,0.041666666666666664,0.9241274658573596,0.0,0.11668366406181191,0.06461474221528521
no_department,catboost,2,23,0.8916666666666667,0.8576861734756472,0.8557159938160189,0.8947787437074947,0.8737254901960784,0.9061960784313726,0.8576861734756472,0.8916666666666667,0.10833333333333334,0.8015267175572519,0.0,0.2773846873858194,0.16722841445158354
no_department,lightgbm,2,23,0.9416666666666667,0.9022665930560668,0.9163045052875561,0.9416711936839056,0.9350187265917603,0.9432911985018727,0.9022665930560668,0.9416666666666667,0.058333333333333334,0.8872785829307568,0.0,0.27644598411447396,0.09629446090528426
no_department,xgboost,2,23,0.9416666666666667,0.9022665930560668,0.9163045052875561,0.9416711936839056,0.9350187265917603,0.9432911985018727,0.9022665930560668,0.9416666666666667,0.058333333333333334,0.8872785829307568,0.0,0.19048008123859225,0.09543025617557549
no_department,catboost,3,23,0.8833333333333333,0.8320451478346215,0.8368164402647161,0.8853143504005574,0.870077519379845,0.898170542635659,0.8320451478346215,0.8833333333333333,0.11666666666666667,0.782608695652174,0.0,0.28761624540818265,0.16549217285615664
no_department,lightgbm,3,23,0.9333333333333333,0.876625567415041,0.8988054229871523,0.9326116184201186,0.9314814814814815,0.9355092592592593,0.876625567415041,0.9333333333333333,0.06666666666666667,0.8688524590163934,0.0,0.3982492345568957,0.12123336165566242
no_department,xgboost,3,23,0.9416666666666667,0.8941694270641639,0.9100057315974781,0.9410343486448866,0.9373996789727127,0.944422150882825,0.8941694270641639,0.9416666666666667,0.058333333333333334,0.8869143780290791,0.0,0.2286640182660992,0.1135706698808075
no_department,catboost,4,23,0.8583333333333333,0.806925530609741,0.8002321836497771,0.8624914803580122,0.8146520146520148,0.8758882783882785,0.806925530609741,0.8583333333333333,0.15,0.6987951807228916,0.008333333333333333,0.3018456573895528,0.18857529699309042
no_department,lightgbm,4,23,0.8833333333333333,0.8700926266715742,0.8464002857082834,0.8857933656855949,0.8264790764790765,0.890494227994228,0.8700926266715742,0.8833333333333333,0.11666666666666667,0.7916666666666667,0.0,0.47830043252834914,0.19692985007872216
no_department,xgboost,4,23,0.875,0.8363544350386456,0.8165800607661072,0.877611664820967,0.8017863778733344,0.8831608005521049,0.8363544350386456,0.875,0.13333333333333333,0.7313432835820896,0.008333333333333333,0.2765523382275414,0.17309547488084925
no_department,catboost,5,23,0.9083333333333333,0.8779419813902573,0.8580145344851227,0.9088389551624846,0.8523962516733601,0.9163507362784472,0.8779419813902573,0.9083333333333333,0.1,0.7968561064087062,0.008333333333333333,0.25818171855309596,0.14432537115658245
no_department,lightgbm,5,23,0.925,0.8781580387750987,0.8877637603962246,0.9256341463414633,0.9089167537443399,0.9306818181818183,0.8781580387750987,0.925,0.08333333333333333,0.8156209987195903,0.008333333333333333,0.42483581515594815,0.13485462678586965
no_department,xgboost,5,23,0.9083333333333333,0.8505170973410539,0.8617952928297755,0.9087301587301587,0.8938863901382641,0.9170289855072463,0.8505170973410539,0.9083333333333333,0.1,0.7843388960205392,0.008333333333333333,0.2275381029473222,0.12798539398116335
no_department,catboost,6,23,0.9166666666666666,0.8880390631751793,0.8769105231773531,0.9181181935159903,0.876984126984127,0.9248015873015872,0.8880390631751793,0.9166666666666666,0.09166666666666666,0.8088235294117647,0.008333333333333333,0.23236269427810707,0.1348279152417895
no_department,lightgbm,6,23,0.925,0.8981361449601014,0.8905485178882797,0.9262835864792756,0.8868366927190457,0.929452557246675,0.8981361449601014,0.925,0.08333333333333333,0.8215613382899628,0.008333333333333333,0.4028869808557894,0.14364441351804247
no_department,xgboost,6,23,0.9166666666666666,0.8743266211505776,0.87446633914983,0.9173019987202984,0.8809607704956542,0.9205719990603711,0.8743266211505776,0.9166666666666666,0.09166666666666666,0.8035264483627204,0.008333333333333333,0.23808125367295024,0.13115954534224192
no_department,catboost,7,23,0.9,0.8500884173297966,0.8579638752052546,0.9001984126984126,0.8709508881922675,0.9022727272727272,0.8500884173297966,0.9,0.1,0.8145763584857069,0.0,0.25544026498650524,0.1463611705812609
no_department,lightgbm,7,23,0.9083333333333333,0.8539198349543177,0.8720772946859903,0.908552104899931,0.9015151515151515,0.9126893939393939,0.8539198349543177,0.9083333333333333,0.09166666666666666,0.8270440251572327,0.0,0.35341664787940275,0.139317619665381
no_department,xgboost,7,23,0.95,0.9115826702033599,0.9217716723033832,0.9492416582406471,0.9450274862568716,0.9532608695652175,0.9115826702033599,0.95,0.05,0.9069527009563194,0.0,0.1803719078945363,0.09799215206950626
no_department,catboost,8,23,0.9,0.8590627763041557,0.8657562993831309,0.9022382974115398,0.8791708796764408,0.9071241995281429,0.8590627763041557,0.9,0.10833333333333334,0.7713414634146342,0.008333333333333333,0.26371817163294736,0.15153233385904333
no_department,lightgbm,8,23,0.9333333333333333,0.8743884468022399,0.904609369866614,0.9320721630856166,0.9409849409849409,0.9336792836792837,0.8743884468022399,0.9333333333333333,0.06666666666666667,0.8692454372105693,0.0,0.3399091624246342,0.12862821438817526
no_department,xgboost,8,23,0.9333333333333333,0.8743884468022399,0.8999736815467152,0.931893207814556,0.9306363571069453,0.933366102851397,0.8743884468022399,0.9333333333333333,0.06666666666666667,0.869742198100407,0.0,0.20433834846412788,0.10628566095962771
no_department,catboost,9,23,0.8916666666666667,0.8552313586796346,0.8619027348359247,0.8938567945213663,0.8752949106841927,0.8986939669700035,0.8552313586796346,0.8916666666666667,0.10833333333333334,0.8018292682926829,0.0,0.320212064651191,0.19206572606469324
no_department,lightgbm,9,23,0.9083333333333333,0.8372236958443855,0.870656969818981,0.9058786090559834,0.9121909633418585,0.907544757033248,0.8372236958443855,0.9083333333333333,0.09166666666666666,0.8175787728026533,0.0,0.3916356453933082,0.1419248645138579
no_department,xgboost,9,23,0.9416666666666667,0.9038903625110523,0.9182384823848238,0.9416470189701898,0.9372294372294373,0.9432359307359307,0.9038903625110523,0.9416666666666667,0.058333333333333334,0.8903394255874674,0.0,0.22293142166304208,0.11720992928925802
no_department,catboost,10,23,0.8666666666666667,0.7911435307987033,0.7947454844006567,0.8654761904761905,0.8026819923371648,0.8659090909090909,0.7911435307987033,0.8666666666666667,0.13333333333333333,0.7527684779809426,0.0,0.3006833076770932,0.17511186201890674
no_department,lightgbm,10,23,0.9583333333333334,0.92438844680224,0.9383081687959737,0.9580628145567172,0.956890331890332,0.959411075036075,0.92438844680224,0.9583333333333334,0.041666666666666664,0.9216710182767625,0.0,0.34930958226249564,0.08970852114780546
no_department,xgboost,10,23,0.9333333333333333,0.8782493368700265,0.9007198174748545,0.9325898165108133,0.9336543606206528,0.9354601391118245,0.8782493368700265,0.9333333333333333,0.06666666666666667,0.8724422003720436,0.0,0.21698226870892806,0.10724175430205998
no_salary_hike_no_department,catboost,1,22,0.8166666666666667,0.5913078149920254,0.5540694116618585,0.7701722178512108,0.5213358070500927,0.7287569573283859,0.5913078149920254,0.8166666666666667,0.18333333333333332,0.5752895752895753,0.0,0.48467694033894604,0.2858465513648997
no_salary_hike_no_department,lightgbm,1,22,0.8666666666666667,0.6634001962949331,0.6522785458269329,0.8282270865335382,0.9081632653061225,0.8801020408163266,0.6634001962949331,0.8666666666666667,0.13333333333333333,0.6923076923076923,0.0,0.6748844146974022,0.259876540768517
no_salary_hike_no_department,xgboost,1,22,0.875,0.6809440559440559,0.6628684433562483,0.8360980318297392,0.9133083411433928,0.8876874414245548,0.6809440559440559,0.875,0.125,0.7164461247637051,0.0,0.4360580620059322,0.23452343900000844
no_salary_hike_no_department,catboost,2,22,0.8,0.597488038277512,0.5412291412291412,0.7562596662596662,0.4980905619203491,0.7198376977632297,0.597488038277512,0.8,0.2,0.5667870036101084,0.0,0.5623727103984486,0.3299110065284214
no_salary_hike_no_department,lightgbm,2,22,0.85,0.6202153110047847,0.5996640537513999,0.8047872340425533,0.5815789473684211,0.765,0.6202153110047847,0.85,0.15,0.6414342629482073,0.0,0.7936725192313925,0.28561312596799415
no_salary_hike_no_department,xgboost,2,22,0.85,0.6202153110047847,0.5920167303146027,0.8011547554100746,0.5666666666666667,0.7579166666666666,0.6202153110047847,0.85,0.15,0.64,0.0,0.49050756471041346,0.27035210833476264
no_salary_hike_no_department,catboost,3,22,0.8166666666666667,0.6050637958532695,0.5570441523424334,0.7708459723626558,0.5173611111111112,0.7309027777777778,0.6050637958532695,0.8166666666666667,0.18333333333333332,0.5895522388059702,0.0,0.5056450783374286,0.2954870977595973
no_salary_hike_no_department,lightgbm,3,22,0.85,0.6558244387191755,0.6423913043478261,0.8176358695652174,0.6850198412698413,0.8058531746031746,0.6558244387191755,0.85,0.15,0.6678966789667896,0.0,0.7595231674184854,0.27416838082051087
no_salary_hike_no_department,xgboost,3,22,0.8666666666666667,0.6634001962949331,0.6522785458269329,0.8282270865335382,0.9081632653061225,0.8801020408163266,0.6634001962949331,0.8666666666666667,0.13333333333333333,0.6923076923076923,0.0,0.47917176839960957,0.25504267669811154
no_salary_hike_no_department,catboost,4,22,0.775,0.5586124401913876,0.5114257327372081,0.7330911574764033,0.47368421052631576,0.6971052631578948,0.5586124401913876,0.775,0.225,0.5045871559633026,0.0,0.5132120033502947,0.3080057418324674
no_salary_hike_no_department,lightgbm,4,22,0.8,0.5780732425469267,0.5712749615975422,0.7650192012288787,0.8310657596371881,0.8200113378684808,0.5780732425469267,0.8,0.2,0.5384615384615384,0.0,0.8078248976265809,0.3389313388688337
no_salary_hike_no_department,xgboost,4,22,0.8083333333333333,0.6012759170653907,0.5490147375393276,0.7635142407683392,0.5073684210526316,0.7252105263157895,0.6012759170653907,0.8083333333333333,0.19166666666666668,0.5779816513761467,0.0,0.5019786370508524,0.28955591376666706
no_salary_hike_no_department,catboost,5,22,0.8333333333333334,0.6299657188949385,0.582815734989648,0.7819099378881986,0.5426565067981474,0.7367996414164052,0.6299657188949385,0.8333333333333334,0.16666666666666666,0.6302003081664098,0.0,0.47218110926533696,0.2756672833780861
no_salary_hike_no_department,lightgbm,5,22,0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.008333333333333333,0.7949402065397652,0.3050260251946415
no_salary_hike_no_department,xgboost,5,22,0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.008333333333333333,0.45625451625266983,0.26469202938558545
no_salary_hike_no_department,catboost,6,22,0.8083333333333333,0.5910465819721717,0.5474465148378193,0.7589501380262251,0.5102345734349321,0.7155572986702526,0.5910465819721717,0.8083333333333333,0.2,0.5192604006163328,0.008333333333333333,0.45985177057236243,0.27956793545562447
no_salary_hike_no_department,lightgbm,6,22,0.8416666666666667,0.6537752427044622,0.6277472527472527,0.8035943223443224,0.715255530129672,0.8080358504958046,0.6537752427044622,0.8416666666666667,0.16666666666666666,0.6088888888888888,0.008333333333333333,0.8082413116994829,0.3041878821718465
no_salary_hike_no_department,xgboost,6,22,0.825,0.6261343012704174,0.5824175824175825,0.7810439560439559,0.5450800915331807,0.7420709382151028,0.6261343012704174,0.825,0.18333333333333332,0.5733333333333333,0.008333333333333333,0.47387709032053654,0.2748189843234374
no_salary_hike_no_department,catboost,7,22,0.8333333333333334,0.6141762452107279,0.5761712167172228,0.7857305358948433,0.5426565067981474,0.74332138054684,0.6141762452107279,0.8333333333333334,0.16666666666666666,0.6248827758674587,0.0,0.48530036443511576,0.28152534862743867
no_salary_hike_no_department,lightgbm,7,22,0.825,0.5975095785440613,0.5788288288288288,0.7843693693693694,0.5622448979591836,0.7482993197278912,0.5975095785440613,0.825,0.175,0.6030245746691871,0.0,0.7508891714619362,0.2924636172102295
no_salary_hike_no_department,xgboost,7,22,0.875,0.6590038314176245,0.6237666237666238,0.824946374946375,0.5921459492888065,0.7803416821273963,0.6590038314176245,0.875,0.125,0.7139224411951685,0.0,0.4439978073784225,0.24410127717744287
no_salary_hike_no_department,catboost,8,22,0.8083333333333333,0.5770114942528736,0.5415402763734413,0.7623462251432424,0.5102345734349321,0.721354400119528,0.5770114942528736,0.8083333333333333,0.2,0.5123476086276961,0.008333333333333333,0.5503814837541784,0.3198489091463073
no_salary_hike_no_department,lightgbm,8,22,0.8166666666666667,0.5898172708517536,0.6087216248506572,0.7901732377538829,0.6552609427609427,0.7784217171717172,0.5898172708517536,0.8166666666666667,0.18333333333333332,0.5826746759405628,0.0,0.8804472701383432,0.3228395133730235
no_salary_hike_no_department,xgboost,8,22,0.8416666666666667,0.5923371647509579,0.5881119214452548,0.7962605462605462,0.5915032679738562,0.761029411764706,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6132971506105833,0.0,0.5265096043065427,0.27411310370292236
no_salary_hike_no_department,catboost,9,22,0.7916666666666666,0.5436781609195402,0.5221033868092692,0.7447415329768271,0.5033333333333333,0.7039166666666666,0.5436781609195402,0.7916666666666666,0.20833333333333334,0.506578947368421,0.0,0.6000963080630937,0.35527659150320756
no_salary_hike_no_department,lightgbm,9,22,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,0.0,1.011518073646343,0.31543256503406114
no_salary_hike_no_department,xgboost,9,22,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,0.0,0.5584416196053764,0.2976647650568168
no_salary_hike_no_department,catboost,10,22,0.8166666666666667,0.5936781609195402,0.5570441523424334,0.7700981631277385,0.5247273270581204,0.7286007769311221,0.5936781609195402,0.8166666666666667,0.18333333333333332,0.5873710534542045,0.0,0.519290269751366,0.29690540045172525
no_salary_hike_no_department,lightgbm,10,22,0.85,0.6346743295019156,0.602311939268461,0.8048697377501725,0.5731021555763823,0.7643002186816619,0.6346743295019156,0.85,0.15,0.6638655462184875,0.0,0.7988344258739891,0.28878911128771434
no_salary_hike_no_department,xgboost,10,22,0.85,0.6218390804597701,0.6010752688172043,0.8048387096774193,0.5828282828282828,0.7651515151515152,0.6218390804597701,0.85,0.15,0.6523978113936273,0.0,0.47850857081477055,0.26529103837186985
no_salary_hike_no_attrition_no_department,catboost,1,21,0.8083333333333333,0.5875199362041467,0.5458601458601459,0.7627970827970827,0.5102345734349321,0.7225160615568506,0.5875199362041467,0.8083333333333333,0.19166666666666668,0.5635673624288424,0.0,0.4715233987558622,0.2781031822854065
no_salary_hike_no_attrition_no_department,lightgbm,1,21,0.85,0.6339712918660286,0.6010752688172043,0.8048655913978495,0.5714285714285714,0.7642857142857143,0.6339712918660286,0.85,0.15,0.6538461538461539,0.0,0.6722268444151546,0.263420863639006
no_salary_hike_no_attrition_no_department,xgboost,1,21,0.875,0.6809440559440559,0.6628684433562483,0.8360980318297392,0.9133083411433928,0.8876874414245548,0.6809440559440559,0.875,0.125,0.7164461247637051,0.0,0.42670919004964775,0.2314042149034832
no_salary_hike_no_attrition_no_department,catboost,2,21,0.8083333333333333,0.6012759170653907,0.5490147375393276,0.7635142407683392,0.5073684210526316,0.7252105263157895,0.6012759170653907,0.8083333333333333,0.19166666666666668,0.5779816513761467,0.0,0.5668915441108724,0.33280597699889375
no_salary_hike_no_attrition_no_department,lightgbm,2,21,0.85,0.6202153110047847,0.5996640537513999,0.8047872340425533,0.5815789473684211,0.765,0.6202153110047847,0.85,0.15,0.6414342629482073,0.0,0.7964318197761365,0.28228195701242587
no_salary_hike_no_attrition_no_department,xgboost,2,21,0.8416666666666667,0.616427432216906,0.5900635312400019,0.7968577174459528,0.5661616161616162,0.7568055555555555,0.616427432216906,0.8416666666666667,0.15833333333333333,0.6281800391389433,0.0,0.483236366811971,0.26798668524553887
no_salary_hike_no_attrition_no_department,catboost,3,21,0.8166666666666667,0.6050637958532695,0.5570441523424334,0.7708459723626558,0.5173611111111112,0.7309027777777778,0.6050637958532695,0.8166666666666667,0.18333333333333332,0.5895522388059702,0.0,0.5146641135204847,0.3003130330982618
no_salary_hike_no_attrition_no_department,lightgbm,3,21,0.8583333333333333,0.6596123175070543,0.6471471471471472,0.8228903903903905,0.7410407461953854,0.824932498772705,0.6596123175070543,0.8583333333333333,0.14166666666666666,0.67984934086629,0.0,0.7712537178889087,0.26773585418961493
no_salary_hike_no_attrition_no_department,xgboost,3,21,0.8583333333333333,0.6377591706539075,0.603030303030303,0.8091666666666666,0.5719095719095719,0.7653439153439154,0.6377591706539075,0.8583333333333333,0.14166666666666666,0.6660117878192534,0.0,0.4752458043648159,0.2542642839960275
no_salary_hike_no_attrition_no_department,catboost,4,21,0.7666666666666667,0.5410685805422647,0.49627421758569296,0.7258941877794336,0.46035087719298246,0.6907719298245615,0.5410685805422647,0.7666666666666667,0.24166666666666667,0.4311926605504587,0.008333333333333333,0.5207169601486301,0.30955668250554447
no_salary_hike_no_attrition_no_department,lightgbm,4,21,0.8,0.5918292234081707,0.5782019559326028,0.7679792624013196,0.6717171717171717,0.7732323232323233,0.5918292234081707,0.8,0.2,0.5555555555555556,0.0,0.8202727186286033,0.3426233475751392
no_salary_hike_no_attrition_no_department,xgboost,4,21,0.8083333333333333,0.6012759170653907,0.5490147375393276,0.7635142407683392,0.5073684210526316,0.7252105263157895,0.6012759170653907,0.8083333333333333,0.19166666666666668,0.5779816513761467,0.0,0.4858724392616432,0.285504650346603
no_salary_hike_no_attrition_no_department,catboost,5,21,0.825,0.6261343012704174,0.5741517346549753,0.7743614182234084,0.53125,0.73046875,0.6261343012704174,0.825,0.175,0.6181818181818182,0.0,0.4798828734527603,0.2819212872264428
no_salary_hike_no_attrition_no_department,lightgbm,5,21,0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.008333333333333333,0.7828779999961903,0.2977259536364683
no_salary_hike_no_attrition_no_department,xgboost,5,21,0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.008333333333333333,0.45019484877596483,0.2621400169195528
no_salary_hike_no_attrition_no_department,catboost,6,21,0.825,0.6261343012704174,0.5694305694305695,0.7748751248751249,0.5242105263157895,0.732157894736842,0.6261343012704174,0.825,0.18333333333333332,0.5707898658718331,0.008333333333333333,0.45940304243885693,0.2732682074702126
no_salary_hike_no_attrition_no_department,lightgbm,6,21,0.825,0.6124218592458157,0.5735242135030045,0.7774964651820431,0.5393626991565136,0.7352350827866292,0.6124218592458157,0.825,0.18333333333333332,0.5576036866359446,0.008333333333333333,0.8449944568112489,0.32079040462990516
no_salary_hike_no_attrition_no_department,xgboost,6,21,0.8333333333333334,0.6299657188949385,0.584439240176945,0.7854410616705699,0.5455917874396136,0.7431838768115943,0.6299657188949385,0.8333333333333334,0.175,0.5830815709969789,0.008333333333333333,0.47150749024883276,0.27586858890180893
no_salary_hike_no_attrition_no_department,catboost,7,21,0.8416666666666667,0.6308429118773946,0.5866037423414473,0.7936661698956781,0.548611111111111,0.7512152777777777,0.6308429118773946,0.8416666666666667,0.15833333333333333,0.6494464944649446,0.0,0.4874805766972948,0.28271962945476475
no_salary_hike_no_attrition_no_department,lightgbm,7,21,0.825,0.5846743295019157,0.569404451757393,0.7803350244526716,0.5573684210526316,0.7421008771929823,0.5846743295019157,0.825,0.175,0.5874263261296659,0.0,0.7766888131014114,0.29158269785001295
no_salary_hike_no_attrition_no_department,xgboost,7,21,0.875,0.6590038314176245,0.6237666237666238,0.824946374946375,0.5921459492888065,0.7803416821273963,0.6590038314176245,0.875,0.125,0.7139224411951685,0.0,0.4427164942157618,0.2436114608898271
no_salary_hike_no_attrition_no_department,catboost,8,21,0.8166666666666667,0.5808429118773947,0.5494637494637494,0.7696868296868298,0.5213358070500927,0.7278447742733457,0.5808429118773947,0.8166666666666667,0.19166666666666668,0.5232040686586141,0.008333333333333333,0.5379465208131311,0.31522107763947993
no_salary_hike_no_attrition_no_department,lightgbm,8,21,0.8333333333333334,0.6103153551429413,0.6249950139893214,0.8039322529360481,0.6765201029906912,0.7917743612596554,0.6103153551429413,0.8333333333333334,0.16666666666666666,0.6189266433788504,0.0,0.8605477050089533,0.31656320515722147
no_salary_hike_no_attrition_no_department,xgboost,8,21,0.8416666666666667,0.5923371647509579,0.5881119214452548,0.7962605462605462,0.5915032679738562,0.761029411764706,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6132971506105833,0.0,0.5276052496659723,0.27657811117422937
no_salary_hike_no_attrition_no_department,catboost,9,21,0.8,0.5603448275862069,0.5342250196695515,0.7534028324154209,0.5108225108225108,0.7122294372294373,0.5603448275862069,0.8,0.2,0.5344325897187197,0.0,0.5872592503966895,0.34540022807267795
no_salary_hike_no_attrition_no_department,lightgbm,9,21,0.8166666666666667,0.5680076628352491,0.557484135871594,0.7717385218365062,0.5517051705170517,0.7346809680968096,0.5680076628352491,0.8166666666666667,0.18333333333333332,0.5601466177940686,0.0,1.0484977105931261,0.31715244449410174
no_salary_hike_no_attrition_no_department,xgboost,9,21,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,0.6114519427402864,0.0,0.5547875832488671,0.29472988405642797
no_salary_hike_no_attrition_no_department,catboost,10,21,0.825,0.5975095785440613,0.5653367653367654,0.7776233376233377,0.5364873222016079,0.7354205318491033,0.5975095785440613,0.825,0.175,0.5994914176732358,0.0,0.5224001929898273,0.2947407146897217
no_salary_hike_no_attrition_no_department,lightgbm,10,21,0.85,0.6346743295019156,0.602311939268461,0.8048697377501725,0.5731021555763823,0.7643002186816619,0.6346743295019156,0.85,0.15,0.6638655462184875,0.0,0.7870090919129035,0.2846508079042451
no_salary_hike_no_attrition_no_department,xgboost,10,21,0.8416666666666667,0.618007662835249,0.5990990990990991,0.8005405405405406,0.582312925170068,0.764030612244898,0.618007662835249,0.8416666666666667,0.15833333333333333,0.6408317580340265,0.0,0.48024048380183865,0.2690309624593752
