run_id,config_hash,scientific_input_hash,source_tree_hash,metric_schema_hash,table_id,dataset_identity,model_identity,evaluation_scope,denominator,uncertainty_method,source_artifact,source_sha256,source_record_type,source_row_number,dataset_sha256,schema_mapping_sha256,fold_contract_hash,feature_policy_contract_sha256,model_set_sha256,support_scale,target_column,target_value,count,proportion,n_total,dataset_key,system_id,task_type,metric,point_estimate,ci_low,ci_high,bootstrap_std,n_samples,n_resamples,n_valid,confidence_level,method,strata,seed,resample_hash,better_direction,domain_low,domain_high,conditional_inference_note,comparison_id,system_a,system_b,estimate_a,estimate_b,raw_difference_a_minus_b,raw_difference_ci_low,raw_difference_ci_high,improvement_oriented_difference,improvement_ci_low,improvement_ci_high,primary_metric,primary_gate_comparison,gate_eligible,gate_triggered,actual_input_receipts,claim_boundary,dataset_hashes,git_commit,historical_artifacts_consumed,labels,network_calls,paid_api_calls,policy_order,primary_policy,protocol,role,scientific_side_inputs,scope,scope_contract_hash,status,worktree_clean_at_run_start
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""conservative_primary""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,4,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,conservative_primary,ordinal_multiclass_performance,quadratic_weighted_kappa,0.5412202848782376,0.485143205322664,0.5987908835656288,0.0288112599361092,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,higher,-1.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""conservative_primary""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,5,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,conservative_primary,ordinal_multiclass_performance,ordinal_mae,0.1961414790996784,0.1639871382636656,0.2315112540192926,0.0170728655347775,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,2.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""conservative_primary""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,6,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,conservative_primary,ordinal_multiclass_performance,severe_error_rate,0.0,0.0,0.0,0.0,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""conservative_primary""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,7,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,conservative_primary,ordinal_multiclass_performance,nll_log_loss,0.5362531943763235,0.4792967143140587,0.5975220724089295,0.0305755300303007,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,inf,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""conservative_primary""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,8,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,conservative_primary,ordinal_multiclass_performance,multiclass_brier,0.3013077312903303,0.2679565894839412,0.3378027839632765,0.0180316200385885,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,2.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""conservative_primary""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,9,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,conservative_primary,ordinal_multiclass_performance,ece_confidence,0.0643817491707141,0.0568488450940877,0.1014408106582056,0.0114795795055156,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,10,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,accuracy,0.8070739549839229,0.77491961414791,0.8392282958199357,0.0167756916083729,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,higher,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,11,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,balanced_accuracy,0.6715592533991579,0.6351512803125706,0.706816733101082,0.0183002208363089,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,higher,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,12,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,macro_f1,0.6679483387557922,0.6300207511706485,0.7056469436716609,0.019584303368138,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,higher,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,13,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,quadratic_weighted_kappa,0.5454545454545454,0.4913639607519259,0.6025051086796225,0.0287827822489067,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,higher,-1.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,14,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,ordinal_mae,0.1929260450160771,0.1607717041800643,0.22508038585209,0.0167756916083729,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,2.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,15,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,severe_error_rate,0.0,0.0,0.0,0.0,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,16,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,nll_log_loss,0.5456882806370337,0.4867222653121846,0.60951027835694,0.0318349312493777,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,inf,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,17,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,multiclass_brier,0.3067102082937976,0.2716358186313203,0.3442313426954911,0.0186998973793558,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,2.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""department_including_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,18,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,department_including_audit,ordinal_multiclass_performance,ece_confidence,0.0860990712881301,0.0662657572414868,0.1218337990365038,0.0143173769694844,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,lower,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""job_role_free_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,19,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,job_role_free_audit,ordinal_multiclass_performance,accuracy,0.8135048231511254,0.7813504823151125,0.8456591639871383,0.0167763285931553,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,higher,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,hrdataset_v14_mapped_target_replication,"{""dataset_key"":""hrdataset_v14"",""dataset_sha256"":""cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c""}","{""system_id"":""job_role_free_audit""}",independent_nested_mapped_target_external_replication,311,paired_stratified_percentile_bootstrap_5000_draws,external_replication/raw_metric_intervals.csv,bc66bb334289e90d0ff03ed2a13ae8452c55bad73984725d26a9f5cb39ed7ee2,raw_metric_intervals,20,cb19996755c93c0a8d6527f59da4701c80aef65eff854906546dce286249813c,,e19679afb4f91f2d9e4ba03463829e3507042c3099d6a7ac1ca3b73837309205,,,,,,,,,hrdataset_v14,job_role_free_audit,ordinal_multiclass_performance,balanced_accuracy,0.6819400045206496,0.6435671035432087,0.7197197197197197,0.0196665213322514,311.0,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,9b95a1e4a6f87c1abad1b110b8dadec8b48e5258e5362d01ad87d794c612f46e,higher,0.0,1.0,"Intervals condition on the observed HRDataset_v14 employees and fixed nested model-training protocol; they do not estimate dataset-source, target-mapping, or model-training instability.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
