run_id,config_hash,scientific_input_hash,source_tree_hash,metric_schema_hash,table_id,dataset_identity,model_identity,evaluation_scope,denominator,uncertainty_method,source_artifact,source_sha256,source_record_type,source_row_number,fold_contract_hash,xgboost_model_set_sha256,dataset_sha256,policy,role,audit_only,n_samples,n_folds,n_features,macro_f1_oof,macro_f1_ci_low,macro_f1_ci_high,quadratic_weighted_kappa_oof,quadratic_weighted_kappa_ci_low,quadratic_weighted_kappa_ci_high,ordinal_mae_oof,ordinal_mae_ci_low,ordinal_mae_ci_high,severe_error_rate_oof,severe_error_rate_ci_low,severe_error_rate_ci_high,resample_hash,excluded_features_json,point_estimate_unit,confidence_interval_method,comparison_id,system_a,system_b,task_type,metric,estimate_a,estimate_b,raw_difference_a_minus_b,raw_difference_ci_low,raw_difference_ci_high,improvement_oriented_difference,improvement_ci_low,improvement_ci_high,bootstrap_std,n_resamples,n_valid,confidence_level,method,strata,seed,better_direction,primary_metric,primary_gate_comparison,gate_eligible,gate_triggered,adjacent_policy_step,predeclared_comparison,multiplicity_adjustment,inference_scope,reference_policy,definition,absolute_metric_degradation,absolute_degradation_ci_low,absolute_degradation_ci_high,domain_low,domain_high,domain_span,domain_normalized_degradation,domain_normalized_ci_low,domain_normalized_ci_high,normalization_status,n_valid_bootstrap
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""full_feature_upper_bound""}",same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/manuscript_policy_table.csv,a0a3a45d8aa6eac99d5fcfb61b6b8ab5fb3bfb32d0cd0ee6b42ca0623e97a2ba,manuscript_policy_table,1,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,full_feature_upper_bound,diagnostic_upper_bound_never_deployable,True,1200,10.0,26.0,0.8913552207839571,0.8697902072423065,0.9127095823155054,0.8495935988656218,0.8160081845453239,0.881413698155139,0.0775,0.0625,0.0925,0.0025,0.0,0.0058333333333333,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,"[""EmpNumber"",""PerformanceRating""]",all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike""}",same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/manuscript_policy_table.csv,a0a3a45d8aa6eac99d5fcfb61b6b8ab5fb3bfb32d0cd0ee6b42ca0623e97a2ba,manuscript_policy_table,2,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,no_salary_hike,leakage_ablation_non_primary,True,1200,10.0,25.0,0.6270282387001987,0.6032603056453223,0.6514846535355684,0.5812874657348556,0.5506905899217441,0.6127937500295441,0.2283333333333333,0.2091666666666666,0.2483333333333333,0.0016666666666666,0.0,0.0041666666666666,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,"[""EmpNumber"",""PerformanceRating"",""EmpLastSalaryHikePercent""]",all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_sensitive_retaining_audit""}",same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/manuscript_policy_table.csv,a0a3a45d8aa6eac99d5fcfb61b6b8ab5fb3bfb32d0cd0ee6b42ca0623e97a2ba,manuscript_policy_table,3,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,no_salary_hike_no_attrition_sensitive_retaining_audit,sensitive_retaining_leakage_ablation_non_primary,True,1200,10.0,24.0,0.6278873375943658,0.6039498998185849,0.6537798235217634,0.5813780260707635,0.5508893046716115,0.6134348471899791,0.2308333333333333,0.2108125000000001,0.2508333333333333,0.0016666666666666,0.0,0.0041666666666666,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,"[""EmpLastSalaryHikePercent"",""Attrition"",""EmpNumber"",""PerformanceRating""]",all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/manuscript_policy_table.csv,a0a3a45d8aa6eac99d5fcfb61b6b8ab5fb3bfb32d0cd0ee6b42ca0623e97a2ba,manuscript_policy_table,4,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,1200,10.0,21.0,0.6149849773365884,0.5914534372946596,0.6393441497425267,0.5568556185071087,0.5237504303566207,0.5897779274519408,0.2483333333333333,0.2275,0.27,0.0025,0.0,0.0058333333333333,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,"[""Age"",""Gender"",""MaritalStatus"",""EmpLastSalaryHikePercent"",""Attrition"",""EmpNumber"",""PerformanceRating""]",all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department""}",same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/manuscript_policy_table.csv,a0a3a45d8aa6eac99d5fcfb61b6b8ab5fb3bfb32d0cd0ee6b42ca0623e97a2ba,manuscript_policy_table,5,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,no_salary_hike_no_attrition_no_department,canonical_primary,False,1200,10.0,20.0,0.6210211647446707,0.5973194455340743,0.6446899209821426,0.567602077831626,0.5351869047456209,0.5997216934759624,0.2433333333333333,0.2225,0.2641874999999997,0.0025,0.0,0.0058333333333333,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,"[""Age"",""Gender"",""MaritalStatus"",""EmpDepartment"",""EmpLastSalaryHikePercent"",""Attrition"",""EmpNumber"",""PerformanceRating""]",all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition_no_department_no_job_role""}",same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/manuscript_policy_table.csv,a0a3a45d8aa6eac99d5fcfb61b6b8ab5fb3bfb32d0cd0ee6b42ca0623e97a2ba,manuscript_policy_table,6,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,no_salary_hike_no_attrition_no_department_no_job_role,strict_proxy_sensitivity_non_primary,False,1200,10.0,19.0,0.5880275901395676,0.5642962563747641,0.6118227585054229,0.533795321690263,0.5026023421986137,0.5637815983303365,0.28,0.2583125000000001,0.3033333333333333,0.0033333333333333,0.0008333333333333,0.0066666666666666,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,"[""Age"",""Gender"",""MaritalStatus"",""EmpDepartment"",""EmpJobRole"",""EmpLastSalaryHikePercent"",""Attrition"",""EmpNumber"",""PerformanceRating""]",all_exactly_once_oof_samples,paired_stratified_sample_level_percentile_bootstrap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,1,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,accuracy,0.925,0.7733333333333333,0.1516666666666667,0.1316666666666667,0.1708333333333334,0.1516666666666667,0.1316666666666667,0.1708333333333334,0.0099764102192764,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,higher,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,2,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,balanced_accuracy,0.8982051399364853,0.637711303509034,0.2604938364274513,0.2303795343322108,0.2908528060572222,0.2604938364274513,0.2303795343322108,0.2908528060572222,0.0154206157682014,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,higher,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,3,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,macro_f1,0.8913552207839571,0.6270282387001987,0.2643269820837584,0.2366163193981617,0.2913851149564992,0.2643269820837584,0.2366163193981617,0.2913851149564992,0.0140448006144499,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,higher,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,4,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,quadratic_weighted_kappa,0.8495935988656218,0.5812874657348556,0.2683061331307662,0.2348562664566424,0.3003052404100453,0.2683061331307662,0.2348562664566424,0.3003052404100453,0.0167367684536168,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,higher,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,5,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,ordinal_mae,0.0775,0.2283333333333333,-0.1508333333333333,-0.17,-0.1308333333333333,0.1508333333333333,0.1308333333333333,0.17,0.0100880805401675,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,lower,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,6,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,severe_error_rate,0.0025,0.0016666666666666,0.0008333333333333,0.0,0.0025,-0.0008333333333333,-0.0025,0.0,0.0008157203850683,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,lower,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,7,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,nll_log_loss,0.2223892052143236,0.5423096303869286,-0.319920425172605,-0.3504304919044043,-0.289242665726098,0.319920425172605,0.289242665726098,0.3504304919044043,0.0155559059147881,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,lower,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,8,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,multiclass_brier,0.1192936211165942,0.3326614479859311,-0.2133678268693368,-0.2327584236758952,-0.1938143326589791,0.2133678268693368,0.1938143326589791,0.2327584236758952,0.0098566415132109,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,lower,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,leakage_policy_sensitivity,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}",xgboost_exact_outer_fold_policy_models,same_fold_same_selected_candidate_policy_sensitivity,1200,paired_stratified_percentile_bootstrap_5000_draws,policy_ablation/policy_pairwise_tests.csv,37f3bf751b3b5308a772ef8f3a6da38e8c3ef3a7db112d1159a1d3414a4385bb,policy_pairwise_tests,9,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,,,,1200,,,,,,,,,,,,,,,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,,,,full_feature_upper_bound__minus__no_salary_hike,full_feature_upper_bound,no_salary_hike,ordinal_multiclass_performance,ece_confidence,0.0185249040781206,0.0476821886092085,-0.0291572845310878,-0.0529904979913069,-0.0113603403562746,0.0291572845310878,0.0113603403562746,0.0529904979913069,0.0105308433603011,5000.0,5000.0,0.95,paired_stratified_percentile,outer_fold;y_true,42.0,lower,,False,False,False,True,True,none,pointwise_paired_oof_bootstrap_no_familywise_or_false_discovery_claim,,,,,,,,,,,,,
