run_id,config_hash,policy,role,audit_only,model,fold,n_train,n_test,n_features,excluded_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,adjacent_accuracy,severe_error_rate,quadratic_weighted_kappa,nll_log_loss,ece_confidence,multiclass_brier,roc_auc,average_precision,binary_brier
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,1,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8833333333333333,0.6847319347319347,0.6725294418842805,0.8440290578597031,0.927437641723356,0.895124716553288,0.6847319347319347,0.8833333333333333,0.11666666666666667,1.0,0.0,0.7307692307692308,0.4246546221662054,0.07364065895477928,0.22734403985145224,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,2,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8666666666666667,0.6277910685805422,0.6115694642010432,0.8170744428639165,0.5991285403050108,0.7750272331154684,0.6277910685805422,0.8666666666666667,0.13333333333333333,1.0,0.0,0.6680497925311204,0.43855125882302903,0.07755566636721298,0.24308792266126167,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,3,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8583333333333333,0.6377591706539075,0.603030303030303,0.8091666666666666,0.5719095719095719,0.7653439153439154,0.6377591706539075,0.8583333333333333,0.14166666666666666,1.0,0.0,0.6660117878192534,0.4435593152890007,0.10556656718254087,0.2383750678527714,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,4,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.825,0.5950956937799043,0.5625668449197861,0.7776470588235295,0.5334295334295334,0.7354497354497355,0.5950956937799043,0.825,0.175,1.0,0.0,0.5874263261296659,0.5086492867244072,0.07070210079352057,0.29161185870000794,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,5,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.85,0.6239161121193789,0.5936285936285937,0.7971250971250972,0.5666666666666667,0.7508333333333332,0.6239161121193789,0.85,0.15833333333333333,0.9916666666666667,0.008333333333333333,0.5909090909090909,0.4432706572430248,0.08503149201472605,0.2576512110811159,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,6,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.85,0.6376285541439807,0.5953856295319709,0.7974027686222809,0.5584415584415584,0.750974025974026,0.6376285541439807,0.85,0.15833333333333333,0.9916666666666667,0.008333333333333333,0.6050156739811913,0.4537000837720156,0.055934417744477605,0.2580448366942452,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,7,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8666666666666667,0.6423371647509578,0.6136025876387796,0.8171059533175977,0.5877825877825877,0.7732683982683982,0.6423371647509578,0.8666666666666667,0.13333333333333333,1.0,0.0,0.6896217264791464,0.43134168913103493,0.06141250530878696,0.24054019105018937,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,8,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8416666666666667,0.6051724137931035,0.597710854676799,0.8004597054132657,0.5948148148148148,0.7664074074074073,0.6051724137931035,0.8416666666666667,0.15833333333333333,1.0,0.0,0.6284224250325945,0.5331366659540543,0.10144708504279458,0.28493802738539514,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,9,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8416666666666667,0.5923371647509579,0.5805253875429314,0.7924672793093845,0.5740740740740741,0.7523148148148148,0.5923371647509579,0.8416666666666667,0.15833333333333333,1.0,0.0,0.6114519427402864,0.5756062636378348,0.11887104709943142,0.306634959588206,,,
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,governed_leakage_ablation_non_primary,False,xgboost,10,1080,120,21,Age;Gender;MaritalStatus;EmpLastSalaryHikePercent;Attrition;EmpNumber;PerformanceRating,0.8583333333333333,0.6256704980842912,0.603030303030303,0.8090909090909091,0.5833333333333334,0.76625,0.6256704980842912,0.8583333333333333,0.14166666666666666,1.0,0.0,0.6644736842105263,0.44565651904843734,0.09042405635118489,0.2560533696781366,,,
