run_id,config_hash,scientific_input_hash,source_tree_hash,metric_schema_hash,table_id,dataset_identity,model_identity,evaluation_scope,denominator,uncertainty_method,source_artifact,source_sha256,source_record_type,source_row_number,fold_contract_hash,xgboost_model_set_sha256,dataset_sha256,task_type,policy,attribute,group_value,interpretation_category,n_samples,minimum_group_support_threshold,group_support_eligible,probability_source,metric,class_label,metric_value,metric_numerator,metric_denominator,minimum_metric_denominator_threshold,metric_denominator_eligible,eligible_for_gap,analysis_type,gap,ci_low,ci_high,confidence_level,n_groups_total,n_groups_included,included_groups_json,minimum_subgroup_support,minimum_metric_denominator,bootstrap_samples_requested,valid_bootstrap_samples,valid_bootstrap_fraction,resample_hash,bootstrap_method,eligibility_scope,estimate_status,headline_eligible,inference_scope,multiplicity_adjustment,bootstrap_batch_size,conditional_inference_note,limitations,_canonical_csv_row,estimand
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,1,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,accuracy,,,,,30,,,support_aware_subgroup_disparity,0.078993681659502,0.0315691104027817,0.157698354392566,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1277,Age | accuracy
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,2,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,false_positive_rate,2.0,,,,10,,,support_aware_subgroup_disparity,0.0233522996680891,0.0085695150534381,0.076202595547181,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,111.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1278,Age | false_positive_rate | class 2.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,3,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,false_positive_rate,3.0,,,,10,,,support_aware_subgroup_disparity,0.0993022007514761,0.0516788451058245,0.2878872880275403,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,40.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1279,Age | false_positive_rate | class 3.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,4,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,false_positive_rate,4.0,,,,10,,,support_aware_subgroup_disparity,0.0978861788617886,0.0551788619274801,0.1509023152127163,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,123.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1280,Age | false_positive_rate | class 4.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,5,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,macro_f1,,,,,30,,,support_aware_subgroup_disparity,0.0292026435268997,0.019368132906963,0.1261747159898831,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1281,Age | macro_f1
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,6,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,mean_predicted_probability,2.0,,,,30,,,support_aware_subgroup_disparity,0.0638649459671349,0.0248273978948013,0.1390419097317359,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1282,Age | mean_predicted_probability | class 2.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,7,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,mean_predicted_probability,3.0,,,,30,,,support_aware_subgroup_disparity,0.0506778178471307,0.0222270771113668,0.106748846409282,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1283,Age | mean_predicted_probability | class 3.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,8,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,mean_predicted_probability,4.0,,,,30,,,support_aware_subgroup_disparity,0.0713071788919614,0.0398848153449882,0.105786259601223,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1284,Age | mean_predicted_probability | class 4.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,9,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,positive_prediction_rate,2.0,,,,30,,,support_aware_subgroup_disparity,0.069165368107384,0.0281986469296125,0.1513020571388367,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1285,Age | positive_prediction_rate | class 2.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,10,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,positive_prediction_rate,3.0,,,,30,,,support_aware_subgroup_disparity,0.0683161727283404,0.0316236099838305,0.1638603745972285,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1286,Age | positive_prediction_rate | class 3.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,11,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,positive_prediction_rate,4.0,,,,30,,,support_aware_subgroup_disparity,0.0971264533625688,0.0568947606201666,0.1487954761282521,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,137.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1287,Age | positive_prediction_rate | class 4.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,12,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,precision,2.0,,,,10,,,support_aware_subgroup_disparity,0.0421052631578946,0.0327770467836257,0.2513234663234662,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,30.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1288,Age | precision | class 2.0
canonical_v2_20260714T221501Z_483f96f,51415c2ce68c89d9ce2b042b0a7a811fe3e98180b72460006f9d0465f6bf49b7,06c507bee525ea1daca43b61249764007d4d8baaa05c9333f23446ea723ce160,f1e358e99914563305428cece1b1595bc76a58643184407ec5b222162d650332,98ae57b622a56983192975c5bff94374ed51322f13c76af633c3c96ceb198cdd,support_aware_subgroup_diagnostics,"{""dataset_sha256"":""b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a""}","{""policy"":""no_salary_hike_no_attrition""}",support_gated_descriptive_oof_subgroup_diagnostics,not_applicable_or_resolved_by_source_contract,pointwise_paired_stratified_percentile_bootstrap_5000_draws,subgroup_proxy/fairness_disparity_uncertainty.csv,f67613b45f85dc20b9d6fc5a8d1da2a2dc0c1f560762d7465817b5b7b0d74006,fairness_disparity_uncertainty,13,c1300316fe5baec24e789c06aec35dd4f283fa4843b71c7aab1edbf4818f8e91,d483d8ddb93a47a99a2eab54fe3d138d8f614798dd418bca860ea3f20c813f51,b8deac0a615b97076622ae540f4cfd0d3c3f1e7acb83ba3ff6560470a9ccf60a,ordinal_multiclass_performance,no_salary_hike_no_attrition,Age,,protected_or_sensitive_descriptive_audit,,30,,policy_ablation_raw_uncalibrated_oof_probabilities,precision,3.0,,,,10,,,support_aware_subgroup_disparity,0.0245411800394358,0.0178053864846915,0.1136048337378778,0.95,5.0,4.0,"[""18-29"",""30-39"",""40-49"",""50-59""]",137.0,100.0,5000.0,5000.0,1.0,3528e4377f9907c2a7c1b51806abf09e0ec2d5513da630618b0a0cb9950a37d0,paired_stratified_sample_level_percentile,fixed_from_complete_oof_before_resampling,support_sufficient_descriptive_estimate,True,pointwise_descriptive,none,200.0,Intervals condition on the observed employees and fixed fold/model-training protocol; they do not estimate model-training instability.,"Descriptive OOF subgroup audit only; gaps do not establish discrimination, fairness, or causality. Class-specific rows use their reported denominators. Intervals are pointwise; no multiplicity-adjusted or simultaneous inference.",1289,Age | precision | class 3.0
