run_id,config_hash,policy,attribute,group_value,interpretation_category,n_samples,minimum_group_support_threshold,group_support_eligible,metric,class_label,metric_value,metric_denominator,minimum_metric_denominator_threshold,metric_denominator_eligible,eligible_for_gap
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,macro_f1,,0.586112759643917,222,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,positive_prediction_rate,2.0,0.17117117117117117,222,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,true_positive_rate,2.0,0.8918918918918919,37,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,false_positive_rate,2.0,0.02702702702702703,185,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,precision,2.0,0.868421052631579,38,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,mean_predicted_probability,2.0,0.1647505079791855,222,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,positive_prediction_rate,3.0,0.8243243243243243,222,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,true_positive_rate,3.0,0.961038961038961,154,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,false_positive_rate,3.0,0.5147058823529411,68,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,precision,3.0,0.8087431693989071,183,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,mean_predicted_probability,3.0,0.7375491072155267,222,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,positive_prediction_rate,4.0,0.0045045045045045045,222,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,true_positive_rate,4.0,0.0,31,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,false_positive_rate,4.0,0.005235602094240838,191,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,precision,4.0,0.0,1,10,False,False
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Frequently,exploratory_operational_subgroup_diagnostic,222,30,True,mean_predicted_probability,4.0,0.09770038335815887,222,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,accuracy,,0.8652482269503546,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,macro_f1,,0.6055123446427794,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,positive_prediction_rate,2.0,0.16548463356973994,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,true_positive_rate,2.0,0.8897058823529411,136,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,false_positive_rate,2.0,0.02676056338028169,710,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,precision,2.0,0.8642857142857143,140,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,mean_predicted_probability,2.0,0.15990833686602435,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,positive_prediction_rate,3.0,0.8333333333333334,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,true_positive_rate,3.0,0.9728867623604466,627,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,false_positive_rate,3.0,0.4337899543378995,219,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,precision,3.0,0.8652482269503546,705,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,mean_predicted_probability,3.0,0.7599857605533591,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,positive_prediction_rate,4.0,0.001182033096926714,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,true_positive_rate,4.0,0.012048192771084338,83,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,false_positive_rate,4.0,0.0,763,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,precision,4.0,1.0,1,10,False,False
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition,BusinessTravelFrequency,Travel_Rarely,exploratory_operational_subgroup_diagnostic,846,30,True,mean_predicted_probability,4.0,0.08010590272955871,846,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,accuracy,,0.846441947565543,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,macro_f1,,0.588096301811864,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,positive_prediction_rate,2.0,0.149812734082397,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,true_positive_rate,2.0,0.8717948717948718,39,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,false_positive_rate,2.0,0.02631578947368421,228,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,precision,2.0,0.85,40,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,mean_predicted_probability,2.0,0.14137956779788088,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,positive_prediction_rate,3.0,0.850187265917603,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,true_positive_rate,3.0,0.9696969696969697,198,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,false_positive_rate,3.0,0.5072463768115942,69,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,precision,3.0,0.8458149779735683,227,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,mean_predicted_probability,3.0,0.7713506602392661,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,positive_prediction_rate,4.0,0.0,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,true_positive_rate,4.0,0.0,30,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,false_positive_rate,4.0,0.0,237,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,precision,4.0,,0,10,False,False
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,18-29,protected_or_sensitive_descriptive_audit,267,30,True,mean_predicted_probability,4.0,0.08726977573119955,267,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,accuracy,,0.8458498023715415,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,macro_f1,,0.5922544080604534,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,positive_prediction_rate,2.0,0.1600790513833992,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,true_positive_rate,2.0,0.8860759493670886,79,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,false_positive_rate,2.0,0.02576112412177986,427,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,precision,2.0,0.8641975308641975,81,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,mean_predicted_probability,2.0,0.1541645740909286,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,positive_prediction_rate,3.0,0.8359683794466403,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,true_positive_rate,3.0,0.9649595687331537,371,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,false_positive_rate,3.0,0.48148148148148145,135,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,precision,3.0,0.8463356973995272,423,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,mean_predicted_probability,3.0,0.7521955426451069,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,positive_prediction_rate,4.0,0.003952569169960474,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,true_positive_rate,4.0,0.0,56,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,false_positive_rate,4.0,0.0044444444444444444,450,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,precision,4.0,0.0,2,10,False,False
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,30-39,protected_or_sensitive_descriptive_audit,506,30,True,mean_predicted_probability,4.0,0.09363988300338166,506,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,accuracy,,0.8536585365853658,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,macro_f1,,0.6009811293730082,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,positive_prediction_rate,2.0,0.1986062717770035,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,true_positive_rate,2.0,0.96,50,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,false_positive_rate,2.0,0.0379746835443038,237,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,precision,2.0,0.8421052631578947,57,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,mean_predicted_probability,2.0,0.17971467348016418,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,positive_prediction_rate,3.0,0.7979094076655052,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,true_positive_rate,3.0,0.9563106796116505,206,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,false_positive_rate,3.0,0.3950617283950617,81,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,precision,3.0,0.8602620087336245,229,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,mean_predicted_probability,3.0,0.735159230866317,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,positive_prediction_rate,4.0,0.003484320557491289,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,true_positive_rate,4.0,0.0,31,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,false_positive_rate,4.0,0.00390625,256,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,precision,4.0,0.0,1,10,False,False
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,40-49,protected_or_sensitive_descriptive_audit,287,30,True,mean_predicted_probability,4.0,0.08512609271869673,287,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,accuracy,,0.8686131386861314,137,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,macro_f1,,0.6464317976513098,137,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,positive_prediction_rate,2.0,0.20437956204379562,137,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,true_positive_rate,2.0,0.9230769230769231,26,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,false_positive_rate,2.0,0.036036036036036036,111,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,precision,2.0,0.8571428571428571,28,10,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,mean_predicted_probability,2.0,0.19438830261819964,137,30,True,True
manuscript_final_20260712T175251Z_c664ef152ff3,c664ef152ff3a9eef89c53a403b9c2e6f677340bea0307b02d97d07cc54bdfc3,no_salary_hike_no_attrition_no_department,Age,50-59,protected_or_sensitive_descriptive_audit,137,30,True,positive_prediction_rate,3.0,0.7883211678832117,137,30,True,True
