feature_set,model,fold,n_features,removed_features,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,weighted_precision,macro_recall,weighted_recall,ordinal_mae,quadratic_weighted_kappa,adjacent_accuracy,severe_error_rate,nll_log_loss,multiclass_brier,ece_confidence
no_salary_hike_no_attrition,lightgbm,4,22,"EmpLastSalaryHikePercent, Attrition",0.825,0.6226076555023923,0.5741517346549753,0.7817384674037362,0.5342105263157895,0.7440131578947368,0.6226076555023923,0.825,0.175,0.6160877513711152,1.0,0.0,0.7714913471182518,0.31749275204036914,0.1459205374048735
no_salary_hike_no_attrition,xgboost,4,22,"EmpLastSalaryHikePercent, Attrition",0.825,0.5950956937799043,0.5625668449197861,0.7776470588235295,0.5334295334295334,0.7354497354497355,0.5950956937799043,0.825,0.175,0.5874263261296659,1.0,0.0,0.4908244127488285,0.2817798230061905,0.08904814769824346
no_salary_hike_no_attrition,catboost,5,22,"EmpLastSalaryHikePercent, Attrition",0.8333333333333334,0.6436781609195402,0.5845820845820846,0.7820720945720946,0.5375438596491228,0.7384912280701754,0.6436781609195402,0.8333333333333334,0.16666666666666666,0.6423248882265276,1.0,0.0,0.45382321879391385,0.2655049237996048,0.07228512810281856
no_salary_hike_no_attrition,lightgbm,5,22,"EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6200846944948578,0.5844086021505376,0.7894220430107526,0.5526695526695526,0.7433261183261184,0.6200846944948578,0.8416666666666667,0.16666666666666666,0.5789473684210527,0.9916666666666667,0.008333333333333333,0.6815489283929852,0.29083422400330255,0.13043087480669802
no_salary_hike_no_attrition,xgboost,5,22,"EmpLastSalaryHikePercent, Attrition",0.85,0.6239161121193789,0.5936285936285937,0.7971250971250972,0.5666666666666667,0.7508333333333332,0.6239161121193789,0.85,0.15833333333333333,0.5909090909090909,0.9916666666666667,0.008333333333333333,0.4578362376904154,0.26166656431215707,0.06016247322161995
no_salary_hike_no_attrition,catboost,6,22,"EmpLastSalaryHikePercent, Attrition",0.8166666666666667,0.6085904416212946,0.558647858685983,0.766997077138137,0.5173611111111112,0.7238715277777777,0.6085904416212946,0.8166666666666667,0.19166666666666668,0.5454545454545454,0.9916666666666667,0.008333333333333333,0.4668141573331125,0.2808144297584279,0.08664182361878812
no_salary_hike_no_attrition,lightgbm,6,22,"EmpLastSalaryHikePercent, Attrition",0.825,0.6124218592458157,0.5804347826086956,0.7807789855072464,0.5516282114220258,0.7410612011127475,0.6124218592458157,0.825,0.18333333333333332,0.55895865237366,0.9916666666666667,0.008333333333333333,0.7719752308278217,0.3185573124067847,0.14047907508208723
no_salary_hike_no_attrition,xgboost,6,22,"EmpLastSalaryHikePercent, Attrition",0.85,0.6376285541439807,0.5953856295319709,0.7974027686222809,0.5584415584415584,0.750974025974026,0.6376285541439807,0.85,0.15833333333333333,0.6050156739811913,0.9916666666666667,0.008333333333333333,0.45880282309504383,0.26349769596971545,0.07685278306404753
no_salary_hike_no_attrition,catboost,7,22,"EmpLastSalaryHikePercent, Attrition",0.8416666666666667,0.6308429118773946,0.5866037423414473,0.7936661698956781,0.548611111111111,0.7512152777777777,0.6308429118773946,0.8416666666666667,0.15833333333333333,0.6494464944649446,1.0,0.0,0.47391120679860316,0.27663278189287666,0.040431357386874374
no_salary_hike_no_attrition,lightgbm,7,22,"EmpLastSalaryHikePercent, Attrition",0.8333333333333334,0.6141762452107279,0.582815734989648,0.7890527950310559,0.5545142143080287,0.7492502343017807,0.6141762452107279,0.8333333333333334,0.16666666666666666,0.6265172735760971,1.0,0.0,0.678029325441251,0.27814331666096564,0.138828472125095
